LAT,LON,YEAR,MO,DY,T2MWET,TS,QV2M
51.48831,-0.18689,2011,10,01,   13.90,   17.42,    9.79
51.48831,-0.18689,2011,10,02,   13.80,   17.23,    9.73
51.48831,-0.18689,2011,10,03,   13.42,   17.21,    9.56
51.48831,-0.18689,2011,10,04,   13.50,   16.18,    9.57
51.48831,-0.18689,2011,10,05,   14.29,   16.86,   10.10
51.48831,-0.18689,2011,10,06,    7.13,   13.03,    6.54
51.48831,-0.18689,2011,10,07,    7.75,   11.60,    6.52
51.48831,-0.18689,2011,10,08,    9.21,   12.13,    7.24
51.48831,-0.18689,2011,10,09,   14.35,   16.49,   10.13
51.48831,-0.18689,2011,10,10,   13.14,   16.40,    9.36
51.48831,-0.18689,2011,10,11,   12.92,   16.03,    9.20
51.48831,-0.18689,2011,10,12,   12.94,   15.32,    9.23
51.48831,-0.18689,2011,10,13,   11.48,   14.12,    8.33
51.48831,-0.18689,2011,10,14,    5.99,   10.92,    5.74
51.48831,-0.18689,2011,10,15,    6.16,    9.76,    5.81
51.48831,-0.18689,2011,10,16,    9.00,   10.45,    7.11
51.48831,-0.18689,2011,10,17,    9.86,   11.93,    7.55
51.48831,-0.18689,2011,10,18,    5.38,   10.08,    5.67
51.48831,-0.18689,2011,10,19,    4.10,    8.21,    5.08
51.48831,-0.18689,2011,10,20,    2.52,    6.84,    4.49
51.48831,-0.18689,2011,10,21,    5.70,    8.93,    5.65
51.48831,-0.18689,2011,10,22,    5.39,    9.41,    5.59
51.48831,-0.18689,2011,10,23,   10.41,   13.37,    7.91
51.48831,-0.18689,2011,10,24,   10.38,   13.18,    7.98
51.48831,-0.18689,2011,10,25,    9.47,   12.38,    7.49
51.48831,-0.18689,2011,10,26,    8.88,   10.63,    7.14
51.48831,-0.18689,2011,10,27,   10.51,   11.53,    7.95
51.48831,-0.18689,2011,10,28,   10.14,   11.57,    7.67
51.48831,-0.18689,2011,10,29,   10.65,   12.14,    7.92
